Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-08-17,1847.28,1848.64,1821.22,1824.4,22443445.0
2016-08-18,1824.61,1830.47,1808.68,1821.01,20970661.0
2016-08-19,1824.95,1825.89,1797.51,1800.17,21534424.0
2016-08-22,1799.87,1811.69,1793.96,1800.34,17945573.0
2016-08-23,1793.48,1804.55,1779.58,1790.6,27656461.0
2016-08-24,1787.89,1792.4,1774.07,1786.32,25219854.0
2016-08-25,1788.99,1788.99,1773.67,1781.68,19845032.0
2016-08-26,1783.26,1784.47,1772.7,1775.9,15736982.0
2016-08-29,1772.66,1782.1,1770.56,1777.35,11954990.0
2016-08-30,1776.41,1802.87,1771.51,1798.23,23204767.0
2016-08-31,1797.35,1797.35,1788.79,1793.56,30390256.0
2016-09-01,1796.61,1803.95,1759.68,1761.68,28885190.0
2016-09-02,1760.27,1769.58,1753.65,1767.55,23937763.0
2016-09-05,1770.85,1794.5,1770.72,1788.02,25949091.0
2016-09-06,1792.02,1799.76,1774.73,1790.83,25532959.0
2016-09-07,1792.71,1815.28,1792.71,1810.02,24691627.0
2016-09-08,1811.76,1818.94,1789.59,1793.48,24962631.0
2016-09-09,1792.55,1792.62,1753.12,1754.12,22607907.0
2016-09-12,1746.6,1746.6,1710.61,1731.37,24285483.0
2016-09-13,1736.54,1745.4,1718.56,1727.69,29377225.0
2016-09-14,1730.91,1742.23,1725.57,1736.68,15305726.0
2016-09-15,1736.24,1745.97,1735.85,1745.97,15236315.0
2016-09-16,1745.2,1747.91,1734.17,1734.26,37827541.0
2016-09-19,1740.57,1761.7,1740.57,1749.78,18818511.0
2016-09-20,1748.71,1755.59,1741.64,1755.59,19570101.0
2016-09-21,1755.52,1761.41,1753.22,1758.47,23702393.0
2016-09-22,1762.09,1776.22,1748.65,1776.22,59119257.0
2016-09-23,1774.4,1774.4,1748.18,1762.48,31636193.0
2016-09-26,1756.5,1756.5,1730.04,1740.05,20590324.0
2016-09-27,1741.68,1743.86,1716.97,1732.81,25569684.0
2016-09-28,1734.12,1743.4,1728.35,1734.59,27823162.0
2016-09-29,1730.66,1735.49,1715.78,1730.45,23435359.0
2016-09-30,1723.24,1732.52,1709.51,1709.51,32979844.0
2016-10-03,1713.16,1728.59,1711.02,1725.44,16792867.0
2016-10-04,1728.57,1756.87,1728.57,1754.04,31050839.0
2016-10-05,1755.28,1769.2,1743.5,1762.23,32012545.0
2016-10-06,1762.95,1763.83,1750.87,1761.9,28436818.0
2016-10-07,1762.35,1762.35,1748.3,1751.72,26918222.0
2016-10-10,1757.71,1769.84,1755.77,1765.95,16023786.0
2016-10-11,1767.37,1770.34,1754.76,1757.04,21130370.0
2016-10-12,1753.78,1760.43,1743.75,1760.43,23215244.0
2016-10-13,1751.92,1751.92,1726.8,1727.55,29480532.0
2016-10-14,1732.81,1737.65,1719.64,1719.64,20419679.0
2016-10-17,1717.26,1728.36,1711.92,1714.2,23655188.0
2016-10-18,1720.14,1731.22,1711.86,1721.21,29062782.0
2016-10-19,1722.43,1750.44,1720.63,1744.53,41470961.0
2016-10-20,1751.16,1758.76,1747.85,1748.99,26821799.0
2016-10-21,1751.18,1760.14,1749.32,1752.25,27484727.0
2016-10-24,1753.46,1784.95,1753.46,1782.79,22769939.0
2016-10-25,1782.68,1800.0,1782.68,1785.59,32360213.0
2016-10-26,1785.14,1790.94,1771.44,1779.73,25294669.0
2016-10-27,1780.78,1798.42,1779.74,1795.33,32624860.0
2016-10-28,1795.14,1817.79,1783.82,1817.79,28725951.0
2016-10-31,1816.88,1831.49,1809.89,1814.66,27833606.0
2016-11-02,1804.87,1804.87,1759.01,1765.62,40381546.0
2016-11-03,1764.66,1773.49,1756.86,1767.37,32701997.0
2016-11-04,1765.48,1766.13,1757.07,1758.22,17564259.0
2016-11-07,1773.16,1788.47,1755.4,1761.79,25201503.0
2016-11-08,1767.24,1783.22,1767.24,1783.22,20600260.0
2016-11-09,1761.64,1790.66,1748.46,1790.66,26990388.0
2016-11-10,1800.19,1831.76,1796.75,1796.75,44102443.0
2016-11-14,1794.23,1805.3,1753.86,1753.86,41094272.0
2016-11-15,1757.25,1767.71,1746.95,1754.02,36263626.0
2016-11-16,1757.61,1769.29,1750.08,1758.54,33527644.0
2016-11-17,1761.95,1766.31,1739.73,1742.39,23768387.0
2016-11-18,1736.82,1741.6,1717.55,1725.74,24377592.0
2016-11-21,1731.39,1757.81,1731.39,1756.35,31942158.0
2016-11-22,1765.41,1779.86,1765.41,1775.66,27841299.0
2016-11-23,1772.69,1796.63,1772.66,1796.63,34561177.0
2016-11-24,1798.0,1811.99,1795.48,1807.27,19371914.0
2016-11-25,1810.46,1812.8,1785.16,1796.3,30842716.0
2016-11-28,1794.64,1796.61,1774.67,1776.3,24655191.0
2016-11-29,1777.84,1785.08,1771.13,1780.04,29194098.0
2016-11-30,1783.45,1808.78,1783.06,1798.22,80903768.0
2016-12-01,1802.89,1802.89,1781.72,1783.94,28044975.0
2016-12-02,1787.79,1790.9,1777.56,1783.57,26538153.0
2016-12-05,1788.93,1845.66,1788.93,1845.66,24302885.0
2016-12-06,1846.82,1878.76,1843.64,1876.56,36975575.0
2016-12-07,1877.73,1900.64,1874.68,1889.51,53037801.0
